product_id,week,base_price,competitor_price,marketing_spend,inventory_level,promotion,season,day_of_week,price,quantity_sold,revenue,profit,price_elasticity
16,1,44.85,26.3,1123.53,382,,Spring,Thursday,47.49,119,5650.94,-299.06,-1.5
16,2,44.85,136.59,1906.67,244,,Winter,Sunday,48.2,117,5639.32,-210.68,-1.1201
16,3,44.85,148.78,1912.08,58,Discount,Fall,Friday,49.81,136,6773.51,-26.49,4.8743
16,4,44.85,187.63,356.54,365,,Summer,Friday,41.46,138,5721.83,-1178.17,-0.0878
16,5,44.85,110.76,3861.08,383,,Summer,Wednesday,46.06,130,5988.15,-511.85,-0.5225
16,6,44.85,36.26,2140.87,382,,Spring,Thursday,53.49,130,6953.15,453.15,0.0
16,7,44.85,74.53,4128.68,376,,Summer,Saturday,51.99,129,6706.59,256.59,0.2749
16,8,44.85,93.96,4266.71,64,,Winter,Sunday,52.97,113,5985.28,335.28,-6.593
16,9,44.85,163.25,1138.77,376,Discount,Winter,Friday,42.8,166,7105.51,-1194.49,-2.4445
16,10,44.85,144.84,3321.03,151,,Winter,Friday,49.99,132,6599.21,-0.79,-1.2194
16,11,44.85,92.24,2414.18,275,,Winter,Saturday,47.0,118,5545.73,-354.27,1.7696
16,12,44.85,246.7,4412.77,474,,Spring,Sunday,37.36,142,5305.35,-1794.65,-0.992
16,13,44.85,153.41,1157.13,327,,Summer,Tuesday,50.66,131,6636.28,86.28,-0.2177
16,14,44.85,63.12,3421.28,457,Discount,Fall,Tuesday,48.02,146,7011.48,-288.52,-2.2015
16,15,44.85,29.94,3077.99,162,Bundle,Summer,Monday,39.45,136,5364.63,-1435.37,0.3835
16,16,44.85,42.45,1546.98,477,Bundle,Winter,Wednesday,37.31,141,5260.41,-1789.59,-0.6783
16,17,44.85,65.26,769.34,50,Discount,Fall,Thursday,50.89,134,6819.61,119.61,-0.1363
16,18,44.85,44.37,3293.03,315,,Spring,Friday,37.29,124,4624.32,-1575.68,0.2793
16,19,44.85,50.71,3719.13,257,,Winter,Sunday,37.52,127,4764.56,-1585.44,4.0392
16,20,44.85,74.85,1646.57,159,,Winter,Friday,43.54,112,4877.0,-723.0,-0.735
16,21,44.85,47.48,3259.68,249,Bundle,Fall,Monday,38.3,128,4901.84,-1498.16,-1.1851
16,22,44.85,224.71,2036.14,489,,Spring,Sunday,52.27,145,7578.8,328.8,0.364
16,23,44.85,24.66,3594.71,418,,Fall,Sunday,44.31,124,5494.91,-705.09,0.9517
16,24,44.85,133.51,1076.15,355,Discount,Spring,Friday,46.09,150,6913.1,-586.9,5.239
16,25,44.85,105.55,4462.05,61,,Winter,Wednesday,52.53,113,5935.5,285.5,-1.7655
16,26,44.85,245.68,1508.31,394,,Summer,Monday,45.39,141,6399.95,-650.05,-1.8237
16,27,44.85,32.45,1902.15,237,,Winter,Wednesday,42.22,116,4897.57,-902.43,2.5393
16,28,44.85,102.47,384.65,203,,Summer,Monday,50.18,116,5820.58,20.58,0.0
16,29,44.85,242.52,646.41,417,,Summer,Friday,43.82,138,6047.39,-852.61,-1.4973
16,30,44.85,217.05,2627.72,383,Discount,Spring,Monday,41.59,167,6945.6,-1404.4,-4.1273
16,31,44.85,205.18,1411.2,474,,Fall,Tuesday,48.85,134,6546.08,-153.92,-1.1319
16,32,44.85,68.19,4193.85,469,Bundle,Spring,Sunday,50.26,149,7488.34,38.34,3.8894
16,33,44.85,46.87,172.0,426,,Winter,Thursday,50.08,128,6410.22,10.22,39.9269
16,34,44.85,168.82,1957.56,328,,Fall,Friday,53.42,126,6730.38,430.38,-0.2346
16,35,44.85,232.7,1752.99,220,Discount,Summer,Saturday,49.99,154,7698.35,-1.65,-3.4643
16,36,44.85,141.41,194.71,183,,Summer,Thursday,49.69,116,5763.94,-36.06,41.0923
16,37,44.85,145.05,709.41,476,,Winter,Friday,51.26,133,6817.54,167.54,4.6366
16,38,44.85,73.59,2126.85,74,Discount,Fall,Thursday,35.88,140,5023.31,-1976.69,-0.1754
16,39,44.85,193.53,2515.04,67,,Winter,Tuesday,42.38,126,5339.76,-960.24,-0.5522
16,40,44.85,50.83,2081.02,239,,Winter,Thursday,49.11,115,5647.55,-102.45,-0.5497
17,1,67.81,84.3,2701.59,190,,Spring,Monday,70.51,110,7756.17,2256.17,-1.5
17,2,67.81,109.23,3016.15,92,,Winter,Thursday,59.06,109,6437.65,987.65,0.056
17,3,67.81,129.36,148.63,383,,Fall,Friday,62.48,113,7060.56,1410.56,0.6334
17,4,67.81,64.39,2374.07,333,,Winter,Saturday,63.38,122,7732.29,1632.29,5.5501
17,5,67.81,33.14,4821.15,195,Discount,Fall,Saturday,69.65,140,9750.4,2750.4,1.4923
17,6,67.81,154.6,2643.26,364,Bundle,Summer,Wednesday,76.8,154,11827.16,4127.16,0.9735
17,7,67.81,75.71,3419.96,493,,Winter,Sunday,79.54,131,10419.25,3869.25,-4.1916
17,8,67.81,147.4,1628.13,368,,Fall,Thursday,74.59,119,8876.11,2926.11,1.4727
17,9,67.81,42.82,3892.56,490,,Summer,Saturday,77.11,121,9330.03,3280.03,0.4977
17,10,67.81,122.88,3887.32,141,,Fall,Thursday,66.99,116,7771.41,1971.41,0.3151
17,11,67.81,135.48,2654.35,228,,Summer,Sunday,64.82,126,8166.87,1866.87,-2.6511
17,12,67.81,17.7,4882.47,105,Discount,Spring,Saturday,64.9,128,8306.69,1906.69,12.9322
17,13,67.81,87.47,715.2,204,Discount,Winter,Sunday,70.95,137,9720.6,2870.6,0.7533
17,14,67.81,37.93,183.04,209,,Winter,Thursday,57.61,115,6625.66,875.66,0.8542
17,15,67.81,20.53,3873.78,160,,Summer,Friday,69.96,107,7485.94,2135.94,-0.3246
17,16,67.81,247.54,4055.06,186,,Spring,Thursday,72.28,126,9107.89,2807.89,5.3485
17,17,67.81,83.98,689.02,281,,Fall,Sunday,66.15,107,7077.95,1727.95,1.7765
17,18,67.81,203.42,1401.36,269,,Spring,Friday,80.1,134,10733.0,4033.0,1.1967
17,19,67.81,67.39,186.01,117,Bundle,Fall,Friday,70.74,113,7993.74,2343.74,1.3417
17,20,67.81,171.97,1537.21,351,,Fall,Wednesday,60.21,128,7707.1,1307.1,-0.8918
17,21,67.81,191.26,3888.4,298,Discount,Winter,Saturday,67.24,149,10019.11,2569.11,1.4051
17,22,67.81,150.93,2638.01,372,,Summer,Monday,72.56,130,9433.24,2933.24,-1.6114
17,23,67.81,120.54,1805.67,459,,Winter,Friday,63.02,136,8571.05,1771.05,-0.351
17,24,67.81,105.9,1921.52,441,,Winter,Sunday,56.4,137,7727.47,877.47,-0.07
17,25,67.81,90.47,106.63,55,,Winter,Saturday,70.07,110,7707.59,2207.59,-0.8135
17,26,67.81,232.73,1569.02,329,,Fall,Tuesday,79.95,125,9994.17,3744.17,0.9667
17,27,67.81,208.5,3267.65,481,,Winter,Thursday,67.4,137,9233.96,2383.96,-0.6115
17,28,67.81,241.43,4873.55,143,Discount,Fall,Sunday,78.82,138,10877.25,3977.25,0.0431
17,29,67.81,35.45,4250.6,478,,Summer,Tuesday,76.89,135,10380.51,3630.51,0.8887
17,30,67.81,184.06,215.62,318,,Fall,Sunday,58.24,123,7163.89,1013.89,0.3665
17,31,67.81,234.89,4502.95,246,Discount,Fall,Thursday,73.45,150,11017.81,3517.81,0.8406
17,32,67.81,49.4,3937.67,74,Discount,Spring,Wednesday,66.06,136,8983.57,2183.57,0.9269
17,33,67.81,21.29,3923.84,197,Discount,Winter,Sunday,61.03,140,8544.49,1544.49,-0.3867
17,34,67.81,186.57,2344.18,167,,Winter,Friday,72.88,121,8818.03,2768.03,-0.6993
17,35,67.81,145.75,2050.23,387,Bundle,Winter,Monday,74.39,147,10934.97,3584.97,10.3613
17,36,67.81,211.25,1584.29,416,,Winter,Friday,59.12,134,7922.62,1222.62,0.431
17,37,67.81,39.24,421.9,387,,Spring,Thursday,79.05,107,8458.0,3108.0,-0.598
17,38,67.81,199.84,1218.35,115,,Spring,Sunday,74.62,123,9177.98,3027.98,-2.6688
17,39,67.81,54.4,1308.36,350,,Spring,Monday,79.56,113,8990.3,3340.3,-1.2274
17,40,67.81,45.1,2471.98,419,,Spring,Friday,62.84,120,7541.35,1541.35,-0.2948
18,1,109.7,45.25,3762.48,224,,Winter,Monday,128.98,104,13414.17,8214.17,-1.5
18,2,109.7,204.57,2421.67,368,,Fall,Thursday,103.93,119,12368.16,6418.16,-0.7427
18,3,109.7,167.97,383.44,125,,Summer,Wednesday,90.13,121,10905.88,4855.88,-0.1266
18,4,109.7,133.15,4793.17,163,,Spring,Wednesday,121.24,109,13215.51,7765.51,-0.2873
18,5,109.7,92.91,4719.35,160,Discount,Fall,Sunday,118.63,125,14829.25,8579.25,-6.8208
18,6,109.7,219.91,3947.43,298,Bundle,Spring,Friday,114.0,130,14820.03,8320.03,-1.0241
18,7,109.7,101.15,4957.51,488,,Winter,Tuesday,109.26,128,13985.31,7585.31,0.37
18,8,109.7,205.07,2767.96,252,Discount,Winter,Thursday,89.17,137,12216.9,5366.9,-0.3825
18,9,109.7,112.59,4817.56,196,,Fall,Friday,115.17,107,12323.32,6973.32,-0.7511
18,10,109.7,97.35,470.46,84,,Fall,Friday,106.05,104,11029.65,5829.65,0.3542
18,11,109.7,118.36,1891.84,358,,Fall,Wednesday,112.35,113,12695.08,7045.08,1.4588
18,12,109.7,78.84,1204.37,75,,Winter,Sunday,106.6,108,11513.04,6113.04,0.8655
18,13,109.7,188.16,1059.58,287,Bundle,Winter,Monday,130.15,126,16399.52,10099.52,0.7544
18,14,109.7,128.17,789.93,63,,Summer,Thursday,114.27,116,13255.57,7455.57,0.6504
18,15,109.7,61.89,3149.83,423,,Fall,Monday,120.64,117,14114.95,8264.95,0.1547
18,16,109.7,225.4,3928.48,94,,Summer,Saturday,128.85,117,15075.6,9225.6,0.0
18,17,109.7,99.05,2933.66,477,,Spring,Saturday,113.72,118,13419.34,7519.34,-0.0728
18,18,109.7,138.17,820.12,265,Discount,Summer,Thursday,88.29,142,12537.51,5437.51,-0.9095
18,19,109.7,227.09,4074.51,282,Discount,Spring,Sunday,89.27,150,13390.16,5890.16,5.0994
18,20,109.7,157.94,3216.18,242,,Spring,Tuesday,118.58,119,14111.33,8161.33,-0.6293
18,21,109.7,33.64,2002.01,100,Discount,Summer,Saturday,100.01,122,12201.18,6101.18,-0.161
18,22,109.7,235.26,3403.24,476,,Fall,Wednesday,113.19,129,14601.13,8151.13,0.4355
18,23,109.7,158.79,1373.53,424,Bundle,Spring,Tuesday,96.64,143,13819.41,6669.41,-0.7423
18,24,109.7,87.05,1791.44,263,,Fall,Friday,99.62,112,11157.65,5557.65,-7.0238
18,25,109.7,39.12,4595.68,200,,Winter,Saturday,109.91,110,12089.81,6589.81,-0.173
18,26,109.7,199.54,1523.47,489,,Spring,Wednesday,130.57,119,15538.12,9588.12,0.4352
18,27,109.7,156.92,2402.94,324,,Winter,Friday,114.81,126,14465.54,8165.54,-0.4872
18,28,109.7,135.7,4461.69,387,,Summer,Tuesday,128.84,123,15847.63,9697.63,-0.1947
18,29,109.7,224.0,3567.83,125,,Fall,Thursday,129.86,102,13245.92,8145.92,-21.578
18,30,109.7,198.21,404.8,488,,Summer,Friday,96.9,135,13080.85,6330.85,-1.2744
18,31,109.7,42.16,821.78,269,Discount,Spring,Monday,101.42,122,12373.07,6273.07,-2.0627
18,32,109.7,81.37,138.42,397,,Winter,Thursday,121.55,118,14343.06,8443.06,-0.1652
18,33,109.7,65.88,3191.52,493,,Spring,Thursday,125.8,117,14718.35,8868.35,-0.2426
18,34,109.7,187.27,2293.6,236,,Summer,Tuesday,110.55,114,12602.41,6902.41,0.2115
18,35,109.7,13.22,757.95,338,Discount,Fall,Tuesday,131.35,123,16155.71,10005.71,0.4196
18,36,109.7,144.62,4793.88,452,,Fall,Wednesday,88.27,121,10680.76,4630.76,0.0496
18,37,109.7,191.8,2695.33,77,Bundle,Spring,Wednesday,100.91,122,12310.97,6210.97,0.0577
18,38,109.7,219.81,1285.28,428,Discount,Spring,Monday,115.11,140,16115.15,9115.15,1.0486
18,39,109.7,88.81,2552.96,229,,Winter,Thursday,108.36,103,11160.68,6010.68,4.5055
18,40,109.7,206.21,3430.14,302,,Summer,Sunday,92.88,128,11888.6,5488.6,-1.6994
19,1,92.07,32.1,473.57,175,,Spring,Monday,87.2,101,8807.24,3757.24,-1.5
19,2,92.07,212.38,1446.05,226,,Winter,Monday,74.59,130,9697.06,3197.06,-1.9859
19,3,92.07,36.23,4054.13,86,Discount,Spring,Sunday,97.33,121,11776.52,5726.52,-0.2272
19,4,92.07,102.34,2352.36,459,Bundle,Fall,Sunday,106.53,130,13849.34,7349.34,0.7863
19,5,92.07,200.34,2778.23,148,,Winter,Sunday,106.24,114,12111.77,6411.77,45.248
19,6,92.07,41.73,2220.8,147,,Winter,Tuesday,99.42,104,10339.51,5139.51,1.3655
19,7,92.07,61.17,315.11,176,Discount,Spring,Monday,90.81,130,11805.16,5305.16,-2.8869
19,8,92.07,181.95,912.17,217,,Summer,Monday,92.51,119,11009.01,5059.01,-4.5101
19,9,92.07,181.41,2283.15,129,,Fall,Friday,78.7,115,9050.28,3300.28,0.2251
19,10,92.07,162.08,1125.01,343,,Summer,Sunday,86.21,139,11983.82,5033.82,2.1851
19,11,92.07,175.02,344.9,382,,Winter,Sunday,80.57,124,9990.59,3790.59,1.648
19,12,92.07,137.97,4233.88,175,Discount,Summer,Wednesday,103.9,143,14857.51,7707.51,0.5292
19,13,92.07,66.69,4907.84,392,,Winter,Wednesday,107.34,119,12773.94,6823.94,-5.0611
19,14,92.07,89.7,3986.4,359,,Summer,Thursday,93.43,128,11958.96,5558.96,-0.5834
19,15,92.07,49.49,4283.55,199,Bundle,Spring,Wednesday,100.46,122,12255.83,6155.83,-0.6231
19,16,92.07,227.57,1285.69,65,,Summer,Saturday,78.13,116,9062.96,3262.96,0.2213
19,17,92.07,147.93,4807.07,77,Discount,Winter,Thursday,96.07,130,12488.66,5988.66,0.5257
19,18,92.07,103.21,1064.94,468,,Fall,Sunday,99.54,122,12143.62,6043.62,-1.7031
19,19,92.07,118.19,4762.01,493,,Fall,Friday,90.33,119,10749.28,4799.28,0.2658
19,20,92.07,237.08,4974.61,222,Bundle,Fall,Wednesday,82.61,143,11813.93,4663.93,-2.3613
19,21,92.07,42.57,3587.44,95,,Winter,Friday,105.97,105,11126.58,5876.58,-0.9401
19,22,92.07,148.63,4907.6,377,,Summer,Wednesday,101.02,128,12929.97,6529.97,-4.6873
19,23,92.07,128.94,2890.74,285,,Fall,Wednesday,106.8,105,11213.52,5963.52,-3.1403
19,24,92.07,154.81,1371.75,488,,Fall,Friday,103.8,127,13182.04,6832.04,-7.4592
19,25,92.07,9.44,2241.28,263,,Fall,Monday,110.13,108,11893.93,6493.93,-2.4519
19,26,92.07,218.67,3008.45,134,Discount,Spring,Monday,80.73,141,11383.35,4333.35,-1.1447
19,27,92.07,233.37,458.1,331,Bundle,Winter,Monday,76.85,142,10912.75,3812.75,-0.1475
19,28,92.07,143.46,3149.48,281,Bundle,Winter,Saturday,86.07,137,11791.14,4941.14,-0.2936
19,29,92.07,175.68,4907.77,134,,Winter,Monday,78.41,121,9487.2,3437.2,1.3122
19,30,92.07,231.01,1031.53,458,,Winter,Wednesday,92.92,133,12358.54,5708.54,0.5357
19,31,92.07,178.27,3983.72,114,,Winter,Sunday,96.97,119,11539.28,5589.28,-2.4167
19,32,92.07,42.37,4548.7,183,Discount,Spring,Tuesday,94.95,140,13293.39,6293.39,-8.4883
19,33,92.07,146.19,4724.14,200,,Summer,Friday,83.2,123,10233.96,4083.96,0.9813
19,34,92.07,153.65,4804.66,164,,Spring,Sunday,107.13,110,11783.82,6283.82,-0.3676
19,35,92.07,108.91,2655.15,113,Discount,Fall,Tuesday,74.44,134,9974.34,3274.34,-0.715
19,36,92.07,185.43,4888.81,392,,Spring,Sunday,86.47,134,11587.28,4887.28,0.0
19,37,92.07,233.92,3810.82,476,,Winter,Saturday,100.13,138,13818.57,6918.57,0.1889
19,38,92.07,231.76,892.19,412,Bundle,Spring,Tuesday,101.9,146,14877.39,7577.39,3.2882
19,39,92.07,115.46,2436.81,456,Bundle,Winter,Thursday,88.98,146,12991.14,5691.14,-0.0
19,40,92.07,32.74,3619.82,401,,Spring,Monday,74.28,114,8467.74,2767.74,1.3265
20,1,65.33,246.29,1311.97,207,,Winter,Saturday,68.42,130,8894.39,2394.39,-1.5
20,2,65.33,210.53,3239.01,126,Bundle,Fall,Sunday,53.92,127,6847.3,497.3,0.1089
20,3,65.33,35.54,3366.34,195,,Winter,Wednesday,55.09,111,6114.49,564.49,-5.8068
20,4,65.33,230.61,897.23,392,,Spring,Monday,69.26,138,9557.89,2657.89,0.9453
20,5,65.33,218.12,2868.92,274,,Fall,Monday,60.43,130,7856.32,1356.32,0.4549
20,6,65.33,132.12,3880.97,454,,Spring,Tuesday,61.36,130,7977.07,1477.07,0.0
20,7,65.33,149.86,2544.59,362,,Fall,Thursday,64.99,132,8578.52,1978.52,0.2603
20,8,65.33,102.76,159.31,152,,Summer,Monday,77.84,107,8328.93,2978.93,-0.9577
20,9,65.33,18.42,144.29,456,,Summer,Sunday,77.5,121,9377.15,3327.15,-29.6677
20,10,65.33,87.12,1849.44,396,,Summer,Sunday,63.15,130,8208.87,1708.87,-0.4016
20,11,65.33,201.7,4638.35,350,Bundle,Spring,Friday,59.21,133,7874.3,1224.3,-0.3699
20,12,65.33,6.13,1220.52,477,Discount,Spring,Friday,60.17,145,8725.32,1475.32,5.5106
20,13,65.33,86.71,3208.38,137,Discount,Fall,Monday,59.29,128,7589.25,1189.25,7.9844
20,14,65.33,102.55,1188.17,420,,Fall,Tuesday,66.18,116,7676.44,1876.44,-0.8073
20,15,65.33,136.66,1676.18,352,,Fall,Tuesday,68.13,120,8175.14,2175.14,1.1703
20,16,65.33,230.36,4255.41,217,,Fall,Wednesday,65.04,114,7414.59,1714.59,1.1038
20,17,65.33,89.85,3671.42,484,Bundle,Winter,Saturday,62.93,143,8998.86,1848.86,-7.837
20,18,65.33,90.0,567.46,219,,Summer,Saturday,57.79,110,6356.73,856.73,2.8249
20,19,65.33,185.69,2200.64,184,,Winter,Saturday,64.88,124,8044.67,1844.67,1.0377
20,20,65.33,115.79,242.93,99,Discount,Winter,Thursday,61.18,138,8442.98,1542.98,-1.9822
20,21,65.33,60.03,2456.36,481,,Winter,Tuesday,66.42,126,8368.99,2068.99,-1.0154
20,22,65.33,115.85,3345.93,389,,Winter,Wednesday,69.91,133,9298.27,2648.27,1.0569
20,23,65.33,39.51,680.66,396,Bundle,Summer,Friday,68.82,136,9359.17,2559.17,-1.4409
20,24,65.33,48.21,1515.54,183,Discount,Winter,Sunday,64.35,137,8816.4,1966.4,-0.1133
20,25,65.33,127.1,2049.4,396,,Fall,Saturday,66.8,118,7882.21,1982.21,-3.6501
20,26,65.33,107.64,4605.7,186,Bundle,Spring,Friday,59.71,120,7165.33,1165.33,-0.1597
20,27,65.33,229.14,4966.95,294,,Fall,Friday,52.9,129,6824.14,374.14,-0.6575
20,28,65.33,93.79,320.07,158,Discount,Spring,Monday,68.6,133,9123.9,2473.9,0.1045
20,29,65.33,147.24,3828.94,362,,Fall,Thursday,58.87,133,7829.35,1179.35,-0.0
20,30,65.33,159.9,1921.45,336,,Fall,Wednesday,69.75,125,8718.61,2468.61,-0.3254
20,31,65.33,8.21,2023.05,70,,Spring,Thursday,71.79,97,6963.51,2113.51,-7.6593
20,32,65.33,167.57,3795.9,139,Discount,Summer,Monday,76.2,146,11125.66,3825.66,8.215
20,33,65.33,48.62,4600.29,345,,Winter,Wednesday,77.31,124,9585.93,3385.93,-10.4132
20,34,65.33,240.46,4759.55,161,,Fall,Wednesday,52.54,126,6620.28,320.28,-0.0504
20,35,65.33,41.42,2927.9,350,,Summer,Tuesday,78.15,129,10081.18,3631.18,0.0489
20,36,65.33,106.58,1849.89,126,Discount,Winter,Thursday,70.12,134,9395.6,2695.6,-0.3771
20,37,65.33,25.91,3958.99,226,,Summer,Thursday,69.08,120,8290.12,2290.12,7.0976
20,38,65.33,249.23,1329.91,392,,Summer,Tuesday,52.66,140,7373.02,373.02,-0.7012
20,39,65.33,128.04,2863.96,197,,Winter,Friday,74.77,119,8898.08,2948.08,-0.3573
20,40,65.33,150.87,1857.03,150,,Fall,Monday,56.07,111,6223.66,673.66,0.2687
21,1,126.25,21.43,3317.49,295,,Summer,Thursday,143.29,105,15045.19,9795.19,-1.5
21,2,126.25,188.74,1277.95,166,,Fall,Tuesday,101.79,111,11298.42,5748.42,-0.1973
21,3,126.25,56.43,1038.81,141,,Fall,Sunday,133.62,96,12827.84,8027.84,-0.4321
21,4,126.25,225.02,4599.37,450,,Fall,Wednesday,122.96,126,15492.89,9192.89,-3.9158
21,5,126.25,55.26,598.84,77,Discount,Winter,Saturday,111.14,112,12447.74,6847.74,1.156
21,6,126.25,51.72,2579.19,474,,Spring,Sunday,106.43,117,12452.73,6602.73,-1.0541
21,7,126.25,13.95,1182.18,499,,Fall,Tuesday,123.23,117,14417.73,8567.73,0.0
21,8,126.25,120.66,290.76,74,Bundle,Spring,Saturday,107.23,116,12438.53,6638.53,0.0658
21,9,126.25,143.39,276.49,107,,Spring,Friday,125.57,109,13686.87,8236.87,-0.3528
21,10,126.25,21.1,958.59,346,Bundle,Summer,Monday,132.58,123,16306.8,10156.8,2.3014
21,11,126.25,195.0,4347.17,183,,Fall,Saturday,142.79,99,14135.74,9185.74,-2.5337
21,12,126.25,116.06,1484.15,380,,Fall,Friday,135.27,108,14609.59,9209.59,-1.7281
21,13,126.25,133.48,4757.25,298,,Fall,Saturday,104.29,111,11576.67,6026.67,-0.1213
21,14,126.25,112.99,2949.95,87,Bundle,Spring,Wednesday,116.53,116,13517.16,7717.16,0.384
21,15,126.25,103.19,2239.41,439,,Winter,Wednesday,115.54,116,13403.2,7603.2,-0.0
21,16,126.25,142.11,2942.44,478,,Spring,Wednesday,147.21,119,17518.17,11568.17,0.0944
21,17,126.25,43.03,2631.82,124,Bundle,Fall,Wednesday,144.83,104,15061.84,9861.84,7.7765
21,18,126.25,49.57,3818.0,191,,Fall,Tuesday,119.69,105,12567.91,7317.91,-0.0554
21,19,126.25,216.14,1484.23,371,,Fall,Wednesday,104.6,116,12133.02,6333.02,-0.8305
21,20,126.25,236.8,1829.95,217,,Spring,Sunday,146.15,114,16661.65,10961.65,-0.0434
21,21,126.25,96.46,4481.06,308,Discount,Fall,Wednesday,145.86,132,19252.99,12652.99,-77.2243
21,22,126.25,71.33,4737.64,422,,Summer,Sunday,144.17,121,17444.21,11394.21,7.1966
21,23,126.25,162.78,4473.54,404,,Fall,Tuesday,143.68,113,16235.72,10585.72,19.5296
21,24,126.25,105.14,2155.3,274,,Winter,Wednesday,125.25,113,14153.8,8503.8,-0.0
21,25,126.25,11.22,3923.79,201,,Summer,Friday,109.96,108,11875.91,6475.91,0.3624
21,26,126.25,43.26,2434.05,68,Bundle,Fall,Friday,125.12,98,12261.29,7361.29,-0.6719
21,27,126.25,180.41,2537.95,195,Bundle,Summer,Thursday,125.98,129,16251.32,9801.32,45.8041
21,28,126.25,166.44,1102.93,497,Discount,Fall,Friday,125.74,146,18358.56,11058.56,-70.4553
21,29,126.25,11.64,2996.54,290,Discount,Winter,Monday,128.21,131,16795.52,10245.52,-5.2377
21,30,126.25,59.38,1012.07,421,,Fall,Monday,114.01,111,12655.5,7105.5,1.3788
21,31,126.25,61.61,1724.67,430,,Summer,Monday,119.5,121,14459.15,8409.15,1.8731
21,32,126.25,169.61,4289.65,393,Discount,Winter,Tuesday,122.93,159,19545.62,11595.62,10.937
21,33,126.25,9.83,1114.67,286,,Spring,Friday,107.62,101,10869.96,5819.96,2.9299
21,34,126.25,30.51,448.68,84,,Winter,Sunday,124.0,97,12027.8,7177.8,-0.2603
21,35,126.25,200.98,438.14,239,Discount,Winter,Monday,141.93,145,20580.0,13330.0,3.4216
21,36,126.25,48.74,4709.84,50,,Winter,Thursday,142.82,86,12282.46,7982.46,-65.0128
21,37,126.25,164.92,2583.91,202,Discount,Summer,Tuesday,121.79,142,17293.6,10193.6,-4.4215
21,38,126.25,63.35,2106.12,478,,Winter,Thursday,127.2,110,13992.21,8492.21,-5.0674
21,39,126.25,29.36,4073.31,482,,Fall,Friday,102.7,126,12940.33,6640.33,-0.7552
21,40,126.25,64.58,4195.55,175,,Winter,Wednesday,135.06,106,14316.47,9016.47,-0.5038
22,1,36.5,181.96,1727.74,394,,Winter,Thursday,35.11,140,4915.53,-2084.47,-1.5
22,2,36.5,214.65,3498.73,449,Discount,Fall,Wednesday,35.71,154,5498.99,-2201.01,5.8833
22,3,36.5,208.4,3878.5,275,,Fall,Tuesday,41.96,126,5286.96,-1013.04,-1.0384
22,4,36.5,102.31,3307.79,270,,Spring,Thursday,35.95,121,4349.53,-1700.47,0.2769
22,5,36.5,168.68,842.82,452,,Winter,Thursday,29.51,149,4397.36,-3052.64,-1.2928
22,6,36.5,55.22,4391.83,456,,Summer,Saturday,32.52,138,4488.42,-2411.58,-0.7233
22,7,36.5,76.82,2741.56,260,,Winter,Tuesday,36.15,115,4157.0,-1593.0,-1.4962
22,8,36.5,224.6,1484.11,74,Bundle,Winter,Tuesday,35.4,142,5026.79,-2073.21,-11.3468
22,9,36.5,8.19,2183.62,65,,Fall,Monday,41.77,94,3925.98,-774.02,-1.8797
22,10,36.5,25.95,284.1,231,Discount,Spring,Friday,37.12,130,4825.48,-1674.52,-3.4423
22,11,36.5,55.93,726.55,378,Discount,Winter,Thursday,39.27,153,6008.74,-1641.26,3.0493
22,12,36.5,11.5,3851.18,178,,Summer,Thursday,36.06,120,4326.71,-1673.29,2.6332
22,13,36.5,49.45,100.06,91,,Winter,Sunday,35.62,113,4025.37,-1624.63,4.8553
22,14,36.5,147.85,2141.17,452,Discount,Summer,Tuesday,35.72,175,6250.92,-2499.08,201.8678
22,15,36.5,108.25,2660.3,467,,Fall,Tuesday,35.2,132,4646.82,-1953.18,16.9966
22,16,36.5,223.7,367.71,385,,Spring,Friday,37.07,137,5078.21,-1771.79,0.7153
22,17,36.5,205.27,4868.08,285,,Winter,Tuesday,32.86,130,4271.79,-2228.21,0.4502
22,18,36.5,88.75,1208.01,409,Bundle,Spring,Wednesday,42.21,146,6163.22,-1136.78,0.4324
22,19,36.5,68.56,1590.57,488,Bundle,Winter,Wednesday,34.07,141,4803.39,-2246.61,0.1774
22,20,36.5,98.02,1589.32,451,Discount,Summer,Saturday,31.36,172,5393.43,-3206.57,-2.7643
22,21,36.5,149.62,1229.04,83,,Spring,Wednesday,30.61,121,3704.16,-2345.84,12.4921
22,22,36.5,70.68,107.22,394,,Winter,Wednesday,29.4,142,4174.67,-2925.33,-4.3772
22,23,36.5,157.92,3673.79,430,,Fall,Friday,35.38,135,4775.95,-1974.05,-0.2424
22,24,36.5,105.31,4837.54,94,,Summer,Thursday,31.94,126,4024.75,-2275.25,0.6866
22,25,36.5,140.25,1199.04,183,,Spring,Wednesday,29.52,120,3542.3,-2457.7,0.6277
22,26,36.5,111.85,3348.93,70,Bundle,Winter,Saturday,36.8,132,4857.09,-1742.91,0.4057
22,27,36.5,77.14,3735.29,171,Bundle,Spring,Tuesday,39.13,126,4930.61,-1369.39,-0.7161
22,28,36.5,237.37,4257.28,119,,Winter,Wednesday,30.46,123,3745.99,-2404.01,0.1074
22,29,36.5,192.08,2170.88,401,,Summer,Saturday,35.93,142,5102.52,-1997.48,0.8588
22,30,36.5,39.33,1584.36,410,,Fall,Friday,40.06,120,4807.34,-1192.66,-1.3486
22,31,36.5,217.77,1693.95,97,,Summer,Sunday,43.6,121,5275.28,-774.72,0.0944
